composition,target,mean
Y0.500000Er0.250000Re0.250000,0.32290457,0.33715653
Tc0.250000Pm0.250000Yb0.500000,0.4479544,0.45831963
Ti0.500000Ir0.250000Pa0.250000,-0.37192037,-0.385603
O0.576900Cl0.038500V0.192300Rb0.153800Cd0.038500,-2.3036269,-2.3164392
Sb0.250000Nd0.500000U0.250000,0.1020386,0.08844346
Na0.333300Re0.333300Np0.333300,2.1858216,1.7419177
Al0.250000Fe0.250000Co0.250000Zr0.250000,-0.43555911,-0.37380826
Tc0.250000Ru0.500000Pa0.250000,0.068808009,0.065377355
Ti0.500000Er0.250000W0.250000,0.24440981,0.24470204
Li0.111100O0.666700Mn0.111100Hf0.111100,-1.8642236,-2.028871
Nb0.250000La0.250000Th0.500000,0.2832565,0.30208826
Mo0.250000Eu0.250000Ta0.500000,0.5959993,0.583754
Fe0.250000Ga0.250000Pt0.250000Hg0.250000,0.10996897,0.09165695
H0.526300Al0.105300Co0.052600Zr0.315800,-0.43759722,-0.40062279
Mg0.500000U0.500000,0.13689201,0.79962295
Pd0.500000Er0.250000Yb0.250000,-0.90298888,-0.9362521
Be0.222200O0.555600Bi0.222200,-1.7735784,-1.8212775
Li0.250000Ga0.500000Pa0.250000,-0.20117679,-0.16934198
Si0.250000In0.250000Hg0.500000,0.4116098,0.43644288
P0.400000Pd0.400000Ba0.200000,-0.89548197,-0.97819877
Ge0.500000La0.250000Tb0.250000,-0.44252765,-0.43490267
Be0.250000Na0.500000Au0.250000,0.30452041,0.27236444
Sc0.250000Gd0.500000Ho0.250000,0.11751044,0.11513272
Rh0.250000Ho0.250000Yb0.500000,0.0097975317,-0.002447307
Fe0.142900Rb0.285700I0.571400,-1.0358761,-1.1368128
Sb0.250000Dy0.500000Hf0.250000,-0.092477791,-0.045306027
Si0.250000La0.250000Ta0.500000,0.39273642,0.40065
Fe0.250000Nb0.250000Tm0.500000,0.40984669,0.449714
Sn0.250000Ce0.250000Dy0.500000,-0.23251719,-0.23182756
Cr0.250000Ga0.250000Re0.250000Pt0.250000,0.14547667,0.13133937
Cd0.500000Yb0.250000Tl0.250000,-0.23147383,-0.23160082
Co0.500000Y0.250000Ba0.250000,0.47875641,0.46524924
Al0.250000Y0.500000Sn0.250000,-0.49082072,-0.47727007
Si0.250000Ca0.250000Pm0.500000,-0.026685065,-0.09449023
Rb0.500000Pm0.250000Au0.250000,0.62886151,0.5998176
P0.705900Fe0.235300La0.058800,-0.79308917,-0.75768566
Zn0.500000Te0.250000Tb0.250000,0.050450168,0.08037004
Be0.500000La0.250000Ta0.250000,0.49938961,0.53460914
Zr0.250000Ru0.250000Pr0.500000,0.31026363,0.31190413
Be0.500000Eu0.250000Hg0.250000,0.26891951,0.2799723
Li0.250000Os0.250000U0.500000,0.31663301,0.30685037
Ti0.250000Re0.250000Np0.500000,0.43856532,0.5497327
Ru0.250000In0.250000Ac0.500000,-0.062050431,-0.07367307
O0.400000La0.400000Bi0.200000,-2.8883561,-2.5888863
Cd0.250000Hf0.250000Ta0.500000,0.43296748,0.4733522
Cd0.500000Pm0.250000Lu0.250000,-0.24392865,-0.28565156
Li0.500000Ru0.250000Re0.250000,0.81091709,0.7346393
Mo0.250000Pr0.250000Gd0.500000,0.44366526,0.4415173
Ba0.500000Pm0.250000Pa0.250000,0.86118837,0.8337668
Cr0.250000Ga0.250000Pm0.500000,-0.053151993,-0.06930572
Al0.250000Co0.250000Lu0.500000,-0.26478765,-0.29918164
B0.250000Co0.250000Ta0.250000Re0.250000,0.34624841,0.36520803
Eu0.500000Re0.250000Tl0.250000,0.46704011,0.48775774
Co0.250000Cu0.250000Ge0.250000Ir0.250000,-0.074444799,-0.03191775
Ag0.250000Te0.500000Eu0.250000,-0.6788863,-0.72865176
Na0.500000Ni0.250000Sb0.250000,0.19178184,0.10606173
Na0.500000Rh0.250000La0.250000,0.28599807,0.29164347
Y0.500000Ce0.250000Pm0.250000,0.092003288,0.09652549
Pd0.400000In0.200000U0.400000,-0.19301271,-0.14954
Sm0.333300Ta0.333300Os0.333300,0.28694443,0.29469627
Ti0.250000Mn0.500000Y0.250000,0.19944969,0.16714233
Ce0.250000Pr0.500000Os0.250000,0.33438462,0.3538193
La0.500000Bi0.250000Pa0.250000,0.085362746,0.090942144
Cr0.250000Ge0.250000Bi0.500000,0.4555109,0.4689762
Li0.250000Ti0.250000Mo0.500000,0.15629705,0.14577919
Ni0.500000Pa0.250000U0.250000,-0.0087867513,-0.022283792
Al0.250000Zn0.500000Mo0.250000,0.2276585,0.21999988
Rh0.500000Ta0.250000Pb0.250000,-0.047426173,-0.010365784
Zr0.500000Sn0.250000Pb0.250000,-0.14472566,-0.16375333
Ti0.250000Fe0.250000Ir0.250000Tl0.250000,0.14107093,0.093191296
B0.500000Mo0.250000In0.250000,1.1785997,1.1312554
Li0.272700O0.545500Hf0.181800,-2.8767014,-3.26656
Y0.250000Te0.500000Hg0.250000,-0.59941392,-0.5812503
Fe0.250000Au0.500000Pa0.250000,0.17428563,0.00409317
K0.500000In0.250000U0.250000,1.0999698,1.1310792
B0.250000Cr0.250000Fe0.500000,0.077999538,-0.06577927
Ca0.500000Sc0.250000Ac0.250000,0.19625737,0.17475659
Mo0.250000U0.500000Np0.250000,0.29073257,0.32179734
Sc0.500000Te0.250000Dy0.250000,-0.18404779,-0.19251233
Ag0.250000Cd0.250000Yb0.500000,-0.39925597,-0.41869795
Sr0.250000Rh0.500000Sn0.250000,-0.33960042,-0.31161284
Cu0.250000Ag0.250000Cd0.250000Bi0.250000,0.19476424,0.19751334
Br0.250000Cs0.750000,-0.85759789,-0.7187307
As0.250000Cd0.250000Tb0.500000,-0.22698912,-0.25008965
As0.500000Rh0.250000Pt0.250000,-0.061552955,8.83E-05
Mo0.500000Cs0.250000Pb0.250000,1.8159104,1.6622001
Pd0.333300Sb0.333300Os0.333300,0.21359356,0.24586922
B0.250000Mg0.250000Hg0.500000,0.83792314,0.7899004
K0.250000Mn0.500000Ac0.250000,0.87303659,0.83188045
B0.250000Tl0.500000Pb0.250000,1.0206122,1.0171847
Tb0.250000Er0.500000Hg0.250000,0.16720448,0.1475335
Li0.250000V0.500000Te0.250000,0.30345081,0.24797007
Cu0.250000Cd0.250000Hf0.250000Tl0.250000,0.27089611,0.24624327
Te0.250000Gd0.500000Lu0.250000,-0.20772934,-0.19082308
Cr0.250000Mo0.250000Pa0.500000,0.33295918,0.34106493
Hf0.250000Ir0.250000Np0.500000,0.52316498,0.36781693
Mg0.586200Al0.379300Cd0.034500,-0.025728969,-0.015576482
Mg0.250000Sn0.500000Dy0.250000,-0.35697603,-0.3714255
Li0.250000Mn0.500000Dy0.250000,0.46299262,0.42156187
V0.500000Sr0.250000Nb0.250000,0.97753151,1.0024437
Mg0.500000Ag0.250000Nd0.250000,-0.12540442,-0.12565559
Li0.142900O0.571400Zn0.285700,-1.1110304,-1.0044338
Ca0.750000Hg0.250000,-0.29484115,-0.24325281
Ni0.250000Eu0.750000,0.038272406,-0.0075969696
Ho0.250000Au0.250000Pb0.500000,-0.11877737,-0.150069
Pd0.250000Tm0.500000Pb0.250000,-0.6141458,-0.5871481
Sc0.500000As0.250000La0.250000,-0.22950904,-0.19189805
Be0.250000V0.500000Pd0.250000,-0.00835557,0.024864256
Ge0.250000As0.250000Dy0.500000,-0.76020238,-0.726501
Eu0.250000Hg0.500000Th0.250000,-0.34335709,-0.35293746
La0.500000Hf0.250000Th0.250000,0.37244078,0.35238025
Eu0.250000Yb0.250000Pa0.500000,0.89277227,0.7661905
Nb0.250000Mo0.500000Ac0.250000,0.63555979,0.6493321
Fe0.500000Tm0.250000Pa0.250000,2.24E-05,0.024867922
Rh0.250000Cs0.250000Ir0.500000,1.6843663,1.6141423
Sc0.500000Ta0.250000Pb0.250000,0.10207896,0.10448888
Ni0.250000Os0.250000Tl0.500000,0.80493263,0.8095431
Zr0.250000Rh0.500000W0.250000,-0.11713854,-0.11911857
Li0.250000Na0.250000Cs0.500000,0.11385789,0.099309415
Sc0.250000Co0.250000Ir0.250000Bi0.250000,-0.20924032,-0.20363694
Y0.750000Ce0.250000,0.014045202,0.020675063
Ni0.333300Ga0.500000Eu0.166700,-0.58551846,-0.49393046
Fe0.250000Cu0.500000Th0.250000,0.23667429,0.20412609
B0.444400La0.111100Os0.444400,-0.3942798,-0.43547755
Ca0.250000Sn0.500000Hg0.250000,-0.20419155,-0.23512638
Si0.500000V0.250000As0.250000,0.475044,0.43977046
B0.250000K0.250000Pa0.500000,1.4922907,1.3827798
Si0.250000Ag0.500000Cs0.250000,0.73579262,0.7571059
Sc0.250000Pt0.500000Au0.250000,-0.70312944,-0.6778754
Ba0.250000Tm0.500000Pt0.250000,-0.14005887,-0.17768764
O0.600000Na0.100000Sc0.100000Ge0.200000,-2.5048534,-2.4194164
S0.333300Cl0.666700,-0.42321862,-0.18690002
Cu0.250000Zr0.250000Sb0.250000Pt0.250000,-0.38337933,-0.41046083
V0.250000Y0.500000Hg0.250000,0.0061133131,0.028592557
Si0.250000Tm0.500000Pt0.250000,-0.87632432,-0.8566514
Zr0.500000Cd0.250000Pt0.250000,-0.41130598,-0.39806283
Cr0.250000Y0.250000Ag0.250000Sn0.250000,-0.14541767,-0.15552086
As0.250000Ir0.250000Th0.500000,-0.71402437,-0.69402325
Zr0.500000Au0.250000Th0.250000,-0.065201025,-0.05465865
Mg0.500000Cr0.250000Mn0.250000,0.45112413,0.5150378
Co0.250000Ni0.250000Nd0.500000,-0.091076638,-0.070581436
P0.444400Cl0.111100Cu0.111100Se0.333300,-0.33777529,-0.3469227
Cr0.250000Cu0.250000Zn0.250000Au0.250000,0.062662253,0.060485005
Li0.500000In0.250000Sm0.250000,-0.32141479,-0.31724572
Ca0.250000Pr0.250000Bi0.500000,-0.70857702,-0.6962372
Al0.500000Sb0.250000Ir0.250000,0.025523304,0.019578129
Pt0.250000Np0.750000,-0.0012099316,-0.13280284
Mg0.250000Rb0.250000Zr0.500000,1.1060309,1.0312302
Cu0.250000Sb0.250000Pa0.500000,0.062865311,0.03467238
Cd0.500000Dy0.250000Er0.250000,-0.3058476,-0.28607178
O0.571400Cr0.142900Th0.285700,-2.9918828,-3.0591779
O0.600000Mn0.200000Pa0.200000,-2.689736,-2.8100266
Ca0.333300Sn0.333300Hg0.333300,-0.5362812,-0.5635338
Cd0.500000Ce0.250000Ho0.250000,-0.28520516,-0.2731735
Ge0.500000Gd0.250000Tl0.250000,-0.058969506,-0.051328003
Ru0.500000Pd0.250000Te0.250000,0.23078149,0.27706355
Ga0.250000Tc0.500000Pd0.250000,0.028423544,0.043221265
Pd0.250000Er0.250000Tl0.500000,-0.28267964,-0.26681077
Zr0.500000Ce0.250000Nd0.250000,0.30508116,0.27309677
Ni0.250000Zr0.250000Au0.500000,-0.31935213,-0.36209285
Be0.500000Na0.250000Rb0.250000,1.1960153,1.1187785
Sb0.500000Pm0.250000Th0.250000,-0.83883802,-0.81950295
Dy0.250000Tl0.250000Pa0.500000,0.46703718,0.44184333
Co0.250000Gd0.500000Pt0.250000,-0.61416069,-0.6103971
K0.250000Ni0.250000Te0.500000,0.2041082,0.2707333
Er0.500000Tm0.250000Bi0.250000,-0.12354254,-0.11294657
Nd0.250000Tb0.500000Np0.250000,0.79125745,1.0690637
Al0.250000Tc0.250000Ru0.500000,-0.14288833,-0.1363467
Ce0.250000Ir0.250000Pt0.500000,-0.16329621,-0.16076529
Pr0.500000Re0.250000Pu0.250000,1.0841836,1.09406
Ni0.250000Sn0.250000Gd0.500000,-0.4602903,-0.4434685
Sr0.750000I0.250000,-0.38229655,-0.40991706
As0.500000Tm0.250000Au0.250000,-0.3378212,-0.3730446
Ge0.250000W0.250000Au0.500000,0.53444638,0.5171497
Sr0.250000Ru0.500000Ag0.250000,0.94762978,0.8925681
B0.235300O0.588200Cu0.058800Tm0.117600,-2.9049261,-2.7654161
Zr0.250000Tm0.250000Pa0.500000,0.39293342,0.3879131
Sc0.500000Co0.250000Hg0.250000,-0.25583709,-0.27706754
O0.631600Y0.315800U0.052600,-3.753275,-3.6726341
N0.250000Ta0.750000,0.84945232,0.0656566
Co0.250000Ag0.250000Pt0.250000Pb0.250000,0.25558941,0.24797687
Dy0.250000Tl0.500000Ac0.250000,-0.30264241,-0.28667617
O0.600000Ti0.200000Ir0.200000,-1.7814863,-1.6310917
B0.250000Mn0.250000Co0.250000Zn0.250000,0.24345106,0.21261275
Be0.250000Sr0.250000Ta0.500000,1.3568004,1.3134799
Si0.400000Mn0.400000Ho0.200000,-0.62787741,-0.63363826
Co0.250000Gd0.250000W0.500000,0.84813739,0.79516
Tc0.250000Dy0.250000Hf0.500000,0.10949112,0.11386806
Be0.500000Ge0.250000Bi0.250000,0.77085711,0.74351
Cl0.636400Nb0.272700Te0.090900,-1.4359746,-1.3418189
Al0.250000Ti0.250000Co0.250000Ir0.250000,-0.82677854,-0.8038012
Mg0.250000K0.500000Re0.250000,1.5622672,1.6266842
Cu0.250000Ba0.500000Ta0.250000,1.0433087,0.99991
Ru0.500000Pb0.250000Bi0.250000,0.4929933,0.4951951
Si0.250000Co0.250000Nb0.250000Hf0.250000,-0.043935365,-0.091370344
La0.250000Yb0.500000Np0.250000,0.56864672,0.9115014
Rb0.250000Sr0.250000Zr0.500000,1.3550742,1.2959971
Mg0.250000Ti0.250000Pu0.500000,0.32821354,0.3344912
Ba0.500000Hg0.250000U0.250000,0.90137753,0.69270766
Ca0.500000Mo0.250000Pa0.250000,1.094936,1.1177621
Al0.250000Ti0.250000Cu0.250000Os0.250000,-0.42852207,-0.4590258
Dy0.500000Ta0.250000W0.250000,0.78233943,0.7346272
Mg0.142900P0.142900Pt0.714300,-0.62829454,-0.5393921
B0.250000Al0.500000Hf0.250000,0.80654584,0.74953526
Sr0.250000Hf0.500000Au0.250000,0.46948569,0.4460121
O0.555600Mo0.222200Th0.222200,-2.4130418,-2.394259
Tc0.500000Tl0.250000Pu0.250000,0.6538054,0.70109546
Na0.500000Cd0.250000Ba0.250000,-0.064499499,-0.0535298
Be0.500000B0.250000Ac0.250000,1.0551976,0.9758309
Ga0.500000Ta0.250000Pb0.250000,0.62063443,0.6229908
Be0.250000Y0.250000Sb0.500000,0.13387999,0.13403162
Cu0.250000Zn0.500000Th0.250000,-0.05407062,-0.09002155
B0.500000Cu0.250000Th0.250000,0.48096068,0.44942945
Si0.500000Ru0.250000Bi0.250000,0.57198129,0.594041
Al0.500000Co0.250000Ru0.250000,-0.6503382,-0.73418415
B0.250000Ni0.250000Nb0.250000Cd0.250000,0.42447334,0.41192514
Ca0.500000Ir0.250000Pb0.250000,-0.24777092,-0.27065527
Mg0.250000Co0.250000Zn0.250000Tc0.250000,0.17093391,0.21276447
Ba0.250000La0.500000U0.250000,0.71855612,0.7450168
Ge0.250000Hf0.250000Np0.500000,0.40516498,0.38615894
Li0.250000B0.250000Cu0.250000Lu0.250000,0.034201916,0.111929566
Cr0.250000In0.500000Pt0.250000,-0.043859868,-0.023599505
Ge0.500000Ba0.250000U0.250000,0.098246746,0.10472146
Mg0.250000Al0.250000Pd0.500000,-0.83395401,-0.78293586
Pd0.250000Lu0.250000Pt0.500000,-0.78680553,-0.773072
Zr0.250000Pt0.250000Np0.500000,0.48097976,0.11844286
Cu0.500000Ce0.250000Pm0.250000,-0.11244399,-0.1276806
Cu0.250000Cs0.500000Ir0.250000,1.1846554,1.2238383
Be0.250000Cd0.500000Os0.250000,0.60008,0.6716863
In0.500000Te0.250000Tb0.250000,0.081207866,0.047644764
Ni0.250000Rb0.500000Tl0.250000,0.6109497,0.60841215
Sn0.500000Ho0.250000U0.250000,-0.11689687,-0.16133028
Ti0.250000Y0.500000Tm0.250000,0.24074122,0.23495162
O0.555600Tc0.222200Ta0.222200,-1.2673784,-1.5460435
Rb0.250000Hf0.250000Pa0.500000,1.3571178,1.3801888
Zr0.500000Gd0.250000Tl0.250000,0.11639209,0.115507215
Co0.250000Ta0.250000Pa0.500000,0.23679976,0.22627407
Cl0.500000Zn0.500000,-0.4349526,-0.37324893
Ga0.500000Te0.250000La0.250000,-0.29195387,-0.32716477
Sn0.250000Ho0.250000Tl0.500000,-0.078986996,-0.10282689
Si0.500000Co0.250000Ag0.250000,0.30308255,0.3295793
Nd0.250000Sm0.500000Pa0.250000,0.40994779,0.40312904
Rb0.250000Hg0.250000Pb0.500000,0.081714518,0.102074414
Si0.250000Pm0.250000Yb0.500000,0.11108403,0.11370358
Fe0.250000Tc0.250000Ba0.500000,1.1328814,1.1288319
V0.250000Nb0.250000Dy0.500000,0.62473002,0.5500268
Mn0.250000Ba0.500000Pa0.250000,1.5640559,1.4979196
Mo0.250000Te0.250000Pr0.500000,0.040320235,0.04590082
O0.555600Al0.222200Sr0.222200,-3.1398894,-3.205172
Co0.250000Zr0.250000Sn0.250000Hg0.250000,0.081266608,0.052871794
O0.571400Ir0.285700Ac0.142900,-1.3732926,-1.4346595
In0.250000Sn0.500000Pm0.250000,-0.23820413,-0.23912871
Ge0.250000Zr0.500000Gd0.250000,-0.059792513,-0.044260085
Sb0.250000La0.750000,-0.62305605,-0.59162223
Sr0.500000Te0.250000Pa0.250000,0.37793309,0.38549778
Sb0.500000Ba0.250000Lu0.250000,-0.63556234,-0.67502534
V0.250000Rh0.500000Eu0.250000,-0.10819831,-0.117412806
Zr0.250000Mo0.500000Dy0.250000,0.36522858,0.3662091
Fe0.500000Ni0.250000Lu0.250000,0.17772006,0.15386847
Sb0.250000La0.250000Pr0.500000,-0.34870155,-0.3426907
B0.250000Cr0.250000Zr0.250000Pt0.250000,0.092788273,0.12497705
Zr0.250000Tm0.250000Lu0.500000,0.1933622,0.19760698
Be0.500000Na0.250000Tb0.250000,0.65920973,0.6113722
Mg0.250000Gd0.250000Tb0.500000,0.39027142,0.4053673
As0.250000Ho0.250000Er0.500000,-0.13142673,-0.13626647
O0.600000Mn0.200000Mo0.200000,-2.3900143,-2.1574855
Na0.250000Ti0.500000W0.250000,0.56056112,0.58665454
K0.250000Ba0.250000W0.500000,2.5858076,2.6294842
Li0.250000V0.250000Cu0.250000Tl0.250000,0.28284437,0.29203528
K0.500000Os0.250000Tl0.250000,1.3057983,1.3427534
As0.250000Tc0.500000Gd0.250000,0.097345842,0.09503707
B0.250000Pm0.500000Tb0.250000,0.87159214,0.8052121
Pm0.250000W0.500000Np0.250000,1.0319643,1.0878513
V0.250000Tm0.500000Hg0.250000,0.010810391,0.009654939
Zn0.250000Zr0.500000Nd0.250000,0.19934548,0.21606067
Y0.500000Zr0.250000Pa0.250000,0.40428883,0.3940752
Cd0.666700Ba0.333300,-0.34231642,-0.23773211
Sn0.250000Pa0.500000Pu0.250000,-0.068663447,-0.010973215
Sb0.250000Tl0.500000Th0.250000,0.081642059,0.061979353
Ca0.250000La0.250000Np0.500000,0.87779434,0.85607547
K0.500000Zr0.250000Pr0.250000,1.1684589,1.1575114
K0.500000Ga0.250000Ge0.250000,0.2824943,0.24554634
O0.588200P0.117600Cu0.294100,-1.5366189,-1.5490075
O0.600000Yb0.200000Th0.200000,-3.2370371,-3.6856718
Co0.250000Y0.500000Ba0.250000,0.53425088,0.51847905
Zn0.250000Ce0.250000Ta0.500000,0.7583454,0.75336725
Ce0.250000Ho0.250000Hg0.500000,-0.40352996,-0.43978637
As0.500000Dy0.250000Os0.250000,-0.22256216,-0.25390917
Co0.250000Ir0.250000Pt0.500000,0.34475479,0.27475774
Cd0.250000Nd0.500000Pt0.250000,-0.62198465,-0.6553662
Zn0.250000Os0.500000Pa0.250000,-0.012471413,-0.009957194
Mg0.250000Tc0.500000Np0.250000,0.27057231,0.23795375
Ge0.400000Pd0.400000Yb0.200000,-0.76559677,-0.7193638
Cu0.250000Zn0.250000Ta0.250000Hg0.250000,0.45231869,0.47705117
Tc0.500000Ba0.250000W0.250000,1.175097,1.1143712
Y0.500000Tm0.250000Th0.250000,0.14906813,0.14144719
Mo0.250000Eu0.250000Hf0.500000,0.39278987,0.3774969
In0.250000Hf0.250000Pa0.500000,0.29123483,0.3123391
Sc0.500000Te0.250000Sm0.250000,-0.21232979,-0.1933788
Cu0.250000Gd0.500000Th0.250000,0.33007368,0.31188187
Cu0.250000Tm0.250000Pb0.500000,0.054551723,0.05165562
Eu0.250000Np0.500000Pu0.250000,0.7523563,0.7716886
Sc0.250000In0.500000Pa0.250000,-0.076293896,-0.076898575
Rb0.250000Nb0.500000Pb0.250000,1.424384,1.4115779
Sc0.500000Ru0.250000Os0.250000,-0.42321798,-0.4145611
K0.500000Rh0.250000Nd0.250000,0.90395076,0.87468976
B0.250000Ge0.500000Ta0.250000,1.107553,1.1224897
Si0.250000Mn0.250000Dy0.500000,-0.15876057,-0.14023274
Sr0.500000Ba0.250000Lu0.250000,0.2264927,0.24140427
Ca0.250000Ti0.250000Ag0.500000,0.080704714,0.04449323
Co0.250000Zn0.250000W0.250000Tl0.250000,0.76414257,0.731859
Pd0.428600Te0.285700Pb0.285700,-0.38143763,-0.17676908
Al0.250000Nb0.250000Sb0.500000,0.28142382,0.35034844
B0.250000Mo0.250000La0.500000,0.75812751,0.7764472
Ge0.500000Ho0.250000Bi0.250000,-0.094795792,-0.10191041
Mg0.250000Mn0.250000Gd0.500000,0.28616773,0.29146186
Si0.250000Gd0.500000Re0.250000,-0.0044972088,0.01434952
Cr0.250000Rh0.250000In0.250000Os0.250000,0.40824994,0.42268878
Co0.250000Zr0.250000Ta0.250000Tl0.250000,0.46423332,0.48870993
Cr0.250000Tc0.250000Pd0.250000In0.250000,0.26617809,0.27099168
Cu0.500000In0.250000Dy0.250000,-0.33558847,-0.3388214
Tc0.250000Re0.250000Bi0.500000,0.8873693,0.8564888
Cr0.500000Te0.250000W0.250000,0.57272851,0.5985431
Fe0.250000Nb0.250000Sn0.250000Os0.250000,0.23911954,0.24984273
Al0.250000Sc0.250000Cu0.250000Hf0.250000,0.14034755,0.16094133
La0.500000Tb0.250000Th0.250000,0.37308068,0.35167766
Ho0.250000Ta0.250000Ir0.500000,-0.48066145,-0.43982327
Cs0.250000Eu0.500000Yb0.250000,0.22907852,0.23415944
Cr0.500000Sn0.250000Ta0.250000,0.059641588,0.02634567
N0.500000Cr0.500000,-0.61949858,-0.41900313
Rh0.250000Re0.500000Pa0.250000,0.35727618,0.36347392
Ni0.250000Rh0.250000W0.500000,0.37994205,0.3554796
Tm0.250000Pb0.500000U0.250000,0.20795955,0.1339539
Ti0.500000V0.250000In0.250000,-0.011021824,-0.030472398
Ho0.500000Tm0.250000U0.250000,0.46954922,0.4762314
Co0.250000Dy0.250000Bi0.500000,0.12789773,0.09968886
Ti0.500000Cr0.250000Dy0.250000,0.4270375,0.42393526
Mg0.250000Cu0.500000Rb0.250000,0.5809508,0.585287
Li0.500000F0.500000,-3.1534933,-2.9536905
Co0.250000Rb0.250000Au0.500000,0.75459425,0.8161974
Te0.250000Er0.250000Np0.500000,0.34542857,0.34234065
Ge0.250000Ta0.500000Pb0.250000,0.49691385,0.49340826
Sc0.250000Ga0.250000Pt0.500000,-0.96262448,-0.9062432
Na0.250000Rb0.250000Tl0.500000,0.0062725179,-0.0053010583
V0.250000Mn0.500000In0.250000,0.10254284,0.12293485
Nb0.500000Hg0.250000Ac0.250000,0.68179876,0.72020876
Na0.250000Ca0.250000Ag0.500000,-0.19265694,-0.15688539
Ce0.250000Tb0.250000Ac0.500000,0.27795979,0.27526546
Cr0.250000Ag0.250000Th0.500000,0.23399028,0.22596076
K0.500000V0.250000Tc0.250000,2.0083916,2.1108794
B0.250000Ca0.500000Ba0.250000,0.84628906,0.85483664
Sr0.250000Dy0.500000Au0.250000,0.0034210842,-0.007815838
O0.555600Ga0.444400,-1.6096026,-1.7735978
Sc0.250000Ru0.250000Ba0.500000,0.74043666,0.7531717
V0.250000As0.250000Er0.500000,-0.13843721,-0.12961721
Zr0.500000Pd0.250000Bi0.250000,-0.32642777,-0.33402085
Mg0.333300Fe0.333300Os0.333300,0.74912637,0.43649137
Ca0.250000Ga0.250000Sb0.500000,-0.24030606,-0.2531681
V0.500000Pr0.250000Ta0.250000,0.57665442,0.5736432
Ga0.250000Nb0.500000Pt0.250000,-0.17831639,-0.22284609
K0.500000Ag0.250000Pb0.250000,0.170671,0.12307292
Ag0.250000Tm0.500000Np0.250000,0.49783088,0.6748303
Na0.500000La0.250000Ac0.250000,0.28432354,0.22801045
K0.250000Tm0.500000Pt0.250000,-0.091293741,-0.1464392
Sn0.250000Pm0.500000Dy0.250000,-0.28680276,-0.2678454
K0.500000Dy0.250000Re0.250000,1.7599757,1.7594211
Ga0.250000Os0.250000Pb0.500000,0.73878583,0.7016022
Er0.500000Hf0.250000Au0.250000,-0.053816199,-0.03905523
Rh0.500000Pr0.250000Bi0.250000,-0.42887207,-0.4537902
Zn0.250000Tm0.500000Lu0.250000,0.038804364,0.019263774
As0.500000Hf0.250000Ta0.250000,-0.48572051,-0.5311065
Te0.250000Gd0.500000Tb0.250000,-0.054293366,-0.06664014
Ti0.250000Ru0.250000Hg0.500000,0.28377277,0.31565842
Pd0.250000La0.500000Ac0.250000,0.013077931,0.0076027513
Al0.250000Ba0.250000Re0.500000,1.3898716,1.3333089
Ba0.500000Lu0.250000Bi0.250000,-0.099184638,-0.10732108
Fe0.250000Ni0.500000Sn0.250000,-0.096370685,-0.09003329
Rb0.250000Pm0.250000W0.500000,2.2962998,2.4127934
Zr0.500000La0.250000Pu0.250000,0.30407443,0.33308285
Nd0.250000Hg0.500000Th0.250000,-0.27393544,-0.27269298
Li0.250000Sc0.250000Ni0.250000As0.250000,-0.56251789,-0.48083276
K0.250000Ga0.500000Ru0.250000,0.50186037,0.5306397
Ni0.250000Zn0.500000Tc0.250000,0.13481735,0.08941597
Y0.250000Lu0.500000Pt0.250000,-0.31369954,-0.35673678
Mg0.500000Co0.250000Ac0.250000,0.42690541,0.37569785
Mg0.500000Cr0.250000Pb0.250000,0.29380882,0.27090254
Pm0.250000Ta0.250000W0.500000,0.60610307,0.588023
Al0.250000Re0.500000Np0.250000,0.26109816,0.23141488
B0.500000Sc0.250000Re0.250000,0.17579104,0.07217264
Te0.250000Er0.250000Ac0.500000,-0.23618924,-0.19821739
Co0.500000Tc0.250000U0.250000,0.13867263,0.05197397
Mg0.250000Cd0.250000In0.500000,0.0082579313,-0.014378607
O0.666700Cr0.166700Re0.166700,-2.0872357,-2.2552662
Ba0.500000Pm0.250000Au0.250000,0.13523276,0.13124007
Co0.250000As0.750000,-0.30834868,-0.2507975
O0.571400Ce0.142900Dy0.285700,-3.4517047,-3.491562
Er0.250000Lu0.250000Hf0.500000,0.35399599,0.34696513
Y0.500000Sb0.250000Np0.250000,0.044210417,0.023615241
Sr0.500000Nb0.250000Gd0.250000,0.80598741,0.8190316
Si0.500000Cu0.250000Ir0.250000,-0.092510118,-0.15991282
Ti0.250000Hg0.250000U0.500000,0.65738336,0.7006191
Mo0.250000Gd0.500000Pu0.250000,0.95705052,0.55936795
Sc0.500000Cs0.250000Lu0.250000,0.83449851,0.81456405
W0.250000U0.500000Np0.250000,0.38748629,0.42090115
Ca0.375000Ga0.625000,-0.52121965,-0.5727476
As0.250000La0.250000Pu0.500000,-0.1708205,-0.09455061
Cu0.250000As0.250000Ru0.250000Ir0.250000,0.29241029,0.24069923
Eu0.500000Lu0.250000Tl0.250000,-0.10664358,-0.09818709
Cd0.500000Sb0.250000Re0.250000,0.77506389,0.7652262
Li0.250000Fe0.250000Nb0.250000Sb0.250000,-0.075771929,-0.055071175
Ca0.250000Sn0.500000Pt0.250000,-0.46200907,-0.48461413
Cu0.142900Ge0.571400Zr0.285700,-0.53935115,-0.52218354
B0.250000Fe0.250000Ru0.250000W0.250000,0.3911652,0.36468947
Ga0.400000As0.400000Eu0.200000,-0.71874423,-0.34942472
