task_id,composition,band_gap
mp-685008,Ba20As13,0.0
mp-1197757,Ba20Cd4Hg99,0.14789999999999992
mp-1229333,Ba20Ga5Ru7O44,0.0
mp-1201907,Ba20Hg103,0.1837
mp-685931,Ba20Nb19Se60,0.0
mp-1229136,Ba20Ru11PtO48,0.00240000000000018
mp-686442,Ba20Y10Cu(Ru3O20)3,0.036599999999999966
mp-1196499,Ba20Zn5Hg99,0.05209999999999981
mp-1215155,Ba21(Cd2Bi9)2,0.32220000000000004
mp-684034,Ba21(Cd2Sb9)2,0.7315
mp-567701,Ba21Al40,0.0
mp-559274,Ba21Ge2O5,0.0
mp-563032,Ba21Si2O5,0.0
mp-530905,Ba23U8O48,0.0
mp-677705,Ba24In19N11,0.0
mp-685509,Ba25(Bi5O18)3,0.0
mp-1228614,Ba2Ag8S7,0.9590000000000001
mp-1097642,Ba2AgAu,0.115
mp-1183207,Ba2AgBi,0.29800000000000004
mp-1093547,Ba2AgHg,0.17580000000000018
mp-1206237,Ba2AgIO6,0.12970000000000015
mp-1093824,Ba2AgPd,0.0
mp-984720,Ba2AgSb,0.2864
mp-691076,Ba2Al4Si6H14O27,0.6104
mp-1042222,Ba2AlAg3O8,0.0
mp-1042329,Ba2AlBi3O8,0.0
mp-1044813,Ba2AlCo2F11,3.0809
mp-1048180,Ba2AlCo3O8,0.0
mp-1044788,Ba2AlCr2F11,3.1102000000000003
mp-1048330,Ba2AlCr3O7,0.0
mp-1048171,Ba2AlCr3O8,0.0
mp-561318,Ba2AlCu2F11,0.5741999999999999
mp-1048073,Ba2AlCu3O7,0.0
mp-1042435,Ba2AlCu3O8,0.0
mp-1228786,Ba2AlCuF9,0.2219
mp-1044845,Ba2AlFe2F11,3.8605
mp-1048504,Ba2AlFe3O7,0.34830000000000005
mp-1048153,Ba2AlFe3O8,0.0
mp-1228405,Ba2AlGa3,0.0
mp-698114,Ba2AlH7,2.96
mp-1228416,Ba2AlIn3,0.0
mp-556282,Ba2AlInO5,2.0183
mp-1048236,Ba2AlMo3O8,0.0
mp-1044802,Ba2AlNi2F11,4.2505
mp-1048483,Ba2AlNi3O7,0.0
mp-1048224,Ba2AlNi3O8,0.0
mp-1042580,Ba2AlSb3O8,0.0
mp-1044546,Ba2AlSn2F11,4.128699999999999
mp-1048096,Ba2AlSn3O7,0.0
mp-1042344,Ba2AlSn3O8,0.0
mp-1095859,Ba2AlTl,0.8937000000000002
mp-1046381,Ba2AlTlCo2O7,0.031700000000000284
mp-1048438,Ba2AlTlCr2O7,0.0
mp-1046001,Ba2AlTlCu2O7,0.0
mp-1046349,Ba2AlTlFe2O7,0.0
mp-1048433,Ba2AlTlNi2O7,1.2311
mp-1046027,Ba2AlTlSn2O7,0.0
mp-1046436,Ba2AlTlV2O7,0.0
mp-1046389,Ba2AlTlW2O7,0.0
mp-1044800,Ba2AlV2F11,2.4566
mp-1048346,Ba2AlV3O7,0.0
mp-1048162,Ba2AlV3O8,0.0
mp-1044860,Ba2AlW2F11,1.4025
mp-1045008,Ba2AlW3O7,0.0
mp-1048143,Ba2AlW3O8,0.0
mp-1228674,Ba2AlZnF9,5.6572
mp-2768,Ba2As,0.0
mp-1194732,Ba2As2O7,3.3198
mp-28134,Ba2As2S5,1.3668
mp-28348,Ba2As2Se5,1.0236999999999998
mp-757280,Ba2As6O11,3.1679000000000004
mp-861937,Ba2AsAu,0.5188000000000001
mp-1096666,Ba2AsBr,0.7228000000000001
mp-1087236,Ba2AsSe4O3,0.11770000000000015
mp-1232309,Ba2Au(CO)2,0.8525
mp-1214745,Ba2B(PO4)2,0.0
mp-1019522,Ba2B10O17,5.6719
mp-1196038,Ba2B11H7O22,5.6682
mp-1198263,Ba2B2AsH3F18,5.0234000000000005
mp-771158,Ba2B2O5,3.9978
mp-30105,Ba2B4Se13,1.3581000000000003
mp-1214841,Ba2B5BrO9,5.0904
mp-555742,Ba2B5ClO9,5.2417
mp-1198110,Ba2B5HO10,4.8031000000000015
mp-1198603,Ba2B5O11,0.0
mp-1199077,Ba2B6H4O13,5.2322
mp-1194549,Ba2B6PbO12,4.2337
mp-568923,Ba2BN2Cl,2.7508
mp-631574,Ba2BeGa,0.0
mp-679630,Ba2BeS(OF)4,3.8258
mp-567872,Ba2Bi,0.0
mp-1044589,Ba2Bi2F11,0.2141
mp-28670,Ba2Bi2O5,2.0078
mp-569529,Ba2Bi3,0.0
mp-1048204,Ba2Bi3O7,0.0
mp-674537,Ba2Bi6O11,1.8359
mp-862947,Ba2BiAu,0.4229000000000003
mp-1078727,Ba2BiIrO6,0.0
mp-561147,Ba2BiRuO6,0.0
mp-23127,Ba2BiSbO6,1.6979000000000006
mp-1206930,Ba2Br2F,0.0
mp-1079891,Ba2Br2O,3.3041
mp-1018098,Ba2BrN,1.1377000000000002
mp-8271,Ba2Ca(BO2)6,4.959300000000002
mp-549737,Ba2Ca(BO3)2,4.0801
mp-1203389,Ba2Ca(PO4)4,0.0
mp-17380,Ba2Ca(PdO2)3,1.2944000000000004
mp-22601,Ba2Ca2Cu3HgO8,0.0
mp-1214800,Ba2Ca2EuTi3(CuO7)2,0.0
mp-1046494,Ba2Ca2Mn3Tl2O10,0.0
mp-1214747,Ba2Ca2NdTi2(CuO6)2,0.0
mp-1214744,Ba2Ca2TbTi3(CuO7)2,0.0
mp-1046109,Ba2Ca2Ti3Tl2O10,0.0
mp-1046474,Ba2Ca2Tl2Co3O10,0.0
mp-1046503,Ba2Ca2Tl2Cr3O10,0.0
mp-653154,Ba2Ca2Tl2Cu3O10,0.0
mp-1046475,Ba2Ca2Tl2Fe3O10,0.0
mp-1046512,Ba2Ca2Tl2Ni3O10,0.0
mvc-2768,Ba2Ca2Tl2Sn3O10,0.4236000000000004
mp-1046558,Ba2Ca2Tl2W3O10,0.0
mp-694875,Ba2Ca2Zn5Fe3O14,0.2261
mp-1228579,Ba2Ca3Cu4HgO10,0.0
mp-1048549,Ba2Ca3Mn4Tl2O12,0.0
mp-1047819,Ba2Ca3Ti4Tl2O12,0.0
mvc-122,Ba2Ca3Tl2(CoO3)4,0.0
mp-556574,Ba2Ca3Tl2(CuO3)4,0.0
mvc-145,Ba2Ca3Tl2(FeO3)4,0.0
mp-1048352,Ba2Ca3Tl2(NiO3)4,0.0
mp-1048012,Ba2Ca3Tl2(SnO3)4,0.0
mvc-248,Ba2Ca3Tl2(WO3)4,0.0
mvc-149,Ba2Ca3Tl2Cr4O12,0.0
mp-1048633,Ba2Ca3Tl2V4O12,0.0
mp-1228589,Ba2Ca3TlCu4O11,0.0
mp-766303,Ba2Ca7I18,3.3846
mp-1214698,Ba2CaBiO6,0.0
mp-1229095,Ba2CaCeGd2Ti2(CuO7)2,0.0
mvc-2242,Ba2CaCo2CuF14,0.5517000000000001
mp-641162,Ba2CaCr2CuF14,1.0019
mvc-14958,Ba2CaCr2F14,0.8707999999999999
mp-6879,Ba2CaCu2HgO6,0.0
mp-1232340,Ba2CaCu2MoO8,0.0
mp-1045459,Ba2CaCu3F14,0.0
mp-1045649,Ba2CaCuAg2F14,0.0
mp-1045638,Ba2CaCuBi2F14,1.0145
mp-1045884,Ba2CaCuMo2F14,0.7659
mp-1046122,Ba2CaCuNi2F14,0.0
mp-1045646,Ba2CaCuSb2F14,0.7274
mvc-2039,Ba2CaCuSn2F14,0.0
mp-1228757,Ba2CaEu2Ti3(CuO7)2,0.0
mp-1214725,Ba2CaFe2CoF14,2.2071
mp-622251,Ba2CaFe2CuF14,0.9529
mp-1214730,Ba2CaGa2CuF14,0.7767000000000001
mp-756725,Ba2CaI6,3.5732
mp-20841,Ba2CaIrO6,0.0
mp-540862,Ba2CaMgAl2F14,7.1836
mp-1045850,Ba2CaMn2CuF14,1.0988
mp-1214779,Ba2CaMnFe2F14,2.1172000000000004
mp-1214724,Ba2CaMnV2F14,2.3468
mp-19403,Ba2CaMoO6,2.258
mp-1214679,Ba2CaNbO6,0.0
mp-6739,Ba2CaOsO6,0.0
mp-758007,Ba2CaP4(H3O8)2,5.4657
mp-12417,Ba2CaReO6,0.0
mp-1019518,Ba2CaSi4(BO7)2,4.8764
mp-1214757,Ba2CaSm2Ti3(CuO7)2,0.0
mp-1228548,Ba2CaTb2Ti3(CuO7)2,0.0
mp-550685,Ba2CaTeO6,2.9976
mvc-3436,Ba2CaTi2CuF14,0.3065000000000002
mvc-13047,Ba2CaTl2(CuO3)4,0.0
mp-6885,Ba2CaTl2(CuO4)2,0.0
mp-632802,Ba2CaTlCu2O7,0.0
mp-557448,Ba2CaUO6,2.1961000000000004
mvc-12280,Ba2CaV2(P2O9)2,1.9472
mp-1203415,Ba2CaV2CoF14,2.4496
mp-641854,Ba2CaV2CuF14,0.14660000000000006
mp-1214736,Ba2CaV2FeF14,2.2109
mp-669377,Ba2CaWN4,1.8491
mp-19182,Ba2CaWO6,3.2692
mp-1228573,Ba2CaY(Co4O7)2,0.6261000000000001
mp-8093,Ba2Cd,0.0
mp-1190588,Ba2Cd(BO2)6,4.3374
mp-1104453,Ba2Cd2As3,0.006800000000000139
mp-1104804,Ba2Cd2Sb3,0.0
mp-568744,Ba2Cd3Bi4,0.0
mp-1093931,Ba2CdAg,0.2360999999999997
mp-1079666,Ba2CdAs2,0.3878999999999997
mp-1096555,Ba2CdGa,0.0
mp-1093582,Ba2CdGe,0.06620000000000004
mp-1228889,Ba2CdGe10,0.05489999999999995
mp-1214739,Ba2CdGe2O7,2.8895
mp-1183204,Ba2CdHg,0.0
mp-1183281,Ba2CdIn,0.0
mp-1207118,Ba2CdMoO6,2.5421
mp-1206134,Ba2CdOsO6,0.0
mp-1188260,Ba2CdP3O11,0.0
mp-1199629,Ba2CdP4(H3O8)2,4.4326
mp-867333,Ba2CdPb,0.0
mp-551702,Ba2CdReO6,0.0
mp-18309,Ba2CdS3,2.0868
mp-16870,Ba2CdSe3,1.5746
mp-1183198,Ba2CdSn,0.12329999999999995
mp-16904,Ba2CdTe3,1.402
mp-1229035,Ba2Ce2Ti2Fe(Si4O13)2,0.00480000000000036
mp-42307,Ba2Ce3Si3O12F,0.2032000000000007
mp-6850,Ba2CeC3O9F,0.029200000000000337
mp-1079632,Ba2CeNbO6,0.0
mp-1228392,Ba2CePbO6,2.1283000000000003
mp-21879,Ba2CePtO6,1.4204
mp-1078874,Ba2CeTaO6,0.0
mp-1228396,Ba2CeZrO6,2.287
mp-1207049,Ba2Cl2F,0.0
mp-1018650,Ba2ClF3,5.7401
mp-18735,Ba2Co(BO2)6,2.1832
mp-505731,Ba2Co(PO4)2,2.9574
mp-567145,Ba2Co2ClF7,2.6528
mp-1041033,Ba2Co2F11,0.0
mp-1076439,Ba2Co2O5,0.0
mp-1048496,Ba2Co3O7,0.0
mp-1048116,Ba2Co3O8,0.0
mp-1228776,Ba2Co4BrO7,0.035900000000000036
mp-646670,Ba2Co4ClO7,0.0
mp-510717,Ba2Co9O14,0.0
mp-1078198,Ba2CoAg2(SeO)2,0.0
mp-635331,Ba2CoC2(O3F)2,3.0660000000000003
mp-29812,Ba2CoCl6,0.35270000000000024
mp-1078706,Ba2CoCu2(SO)2,0.0
mp-555307,Ba2CoF6,0.0
mp-1190827,Ba2CoGe2O7,2.7443
mp-561894,Ba2CoMoO6,1.1860999999999997
mp-1228387,Ba2CoNiS4,0.0
mp-19625,Ba2CoO4,1.2212999999999998
mp-558955,Ba2CoReO6,0.16670000000000051
mp-1228653,Ba2CoRuO6,0.0
mp-4544,Ba2CoS3,0.0
mp-629701,Ba2CoSe2(ClO3)2,3.0066999999999995
mp-542209,Ba2CoSi2O7,2.905
mp-24843,Ba2CoWO6,0.0
mvc-13241,Ba2Cr2CuF14,0.4193
mp-1048905,Ba2Cr2F11,0.4162
mp-1048539,Ba2Cr3O7,0.0
mp-1048124,Ba2Cr3O8,0.0
mp-31751,Ba2Cr7O14,0.002600000000000157
mp-1214706,Ba2CrF6,2.4187000000000003
mp-1079901,Ba2CrMoO6,0.0
mp-1029843,Ba2CrN3,0.0
mp-566511,Ba2CrO4,1.7988999999999995
mp-559180,Ba2Cu(BO3)2,0.0
mp-1203729,Ba2Cu(C2O3)6,0.0
mp-1182577,Ba2Cu(C3O8)2,0.040100000000000025
mp-558012,Ba2Cu(PO3)6,1.1062
mp-9372,Ba2Cu(PO4)2,0.25849999999999995
mp-1147542,Ba2Cu(SBr)2,0.0
mp-1147581,Ba2Cu(SCl)2,0.0
mvc-13032,Ba2Cu2HgO6,0.0
mp-772788,Ba2Cu2O5,0.7701
mp-1194948,Ba2Cu2Te2P2O13,0.3611
mp-1199575,Ba2Cu2Te4Br2O11,0.2889999999999997
mp-23129,Ba2Cu3(BrO2)2,0.0
mp-23085,Ba2Cu3(ClO2)2,0.0
mp-1228431,Ba2Cu3BrClO4,0.0
mp-28661,Ba2Cu3P4,0.0
mp-561174,Ba2Cu4Te4Cl4O11,0.0
mp-560007,Ba2Cu7(AsO4)6,0.3786000000000001
mp-1228525,Ba2CuAg3(SnS4)2,0.6474999999999995
mp-552934,Ba2CuBrO2,2.3073
mp-1021669,Ba2CuC(NO)2,0.0
mp-551456,Ba2CuClO2,2.3029
mp-3879,Ba2CuF6,0.8402000000000001
mp-22067,Ba2CuGe2O7,0.1876
mp-1022726,Ba2CuH6,0.0
mp-6562,Ba2CuHgO4,0.0
mp-561179,Ba2CuIO2,2.2555
mp-1045817,Ba2CuMo2F14,1.2404000000000002
mp-8790,Ba2CuO3,0.0
mp-1182377,Ba2CuO6,0.0
mp-1078741,Ba2CuOsO6,0.0
mp-1192522,Ba2CuP2O9,0.0
mp-1097397,Ba2CuPd,0.0
mp-1214731,Ba2CuSe2F,0.0
mp-11613,Ba2CuSi2O7,0.17859999999999987
mvc-1739,Ba2CuSn2F14,1.0589
mp-560502,Ba2CuTeO6,0.17870000000000008
mp-561558,Ba2CuWO6,0.05209999999999981
mp-6691,Ba2Dy(CuO2)4,0.0
mp-1214700,Ba2Dy2Co4O11,0.0
mp-545659,Ba2DyBiO6,1.7248000000000006
mp-1214746,Ba2DyCl7,4.9185
mp-1214693,Ba2DyCoCu2O7,0.0
mp-1214696,Ba2DyCu2HgO7,0.0
mp-622105,Ba2DyCu3O7,0.0
mp-1105698,Ba2DyGaSe5,1.8192
mp-1105922,Ba2DyGaTe5,0.40080000000000027
mp-1106127,Ba2DyInSe5,1.1164999999999998
mp-1189860,Ba2DyInTe5,0.7002000000000002
mp-1206026,Ba2DyMoO6,0.0
mp-12640,Ba2DyNbO6,2.8514
mp-13932,Ba2DyReO6,0.0
mp-6192,Ba2DySbO6,3.4688
mp-1206435,Ba2DyTaO6,3.3774
mp-1205693,Ba2DyUO6,0.8102999999999998
mp-6583,Ba2Er(CuO2)4,0.0
mp-1214824,Ba2Er2CuPtO8,0.2252000000000001
mp-1228586,Ba2Er2Zn8O13,1.3866999999999998
mp-651358,Ba2ErCl7,4.9184
mp-1214699,Ba2ErCoCu2O7,0.0
mp-622110,Ba2ErCu3O7,0.0
mp-1214712,Ba2ErCuNi2O7,0.0
mp-1105790,Ba2ErGaSe5,1.8307
mp-1105724,Ba2ErGaTe5,0.4095
mp-1188122,Ba2ErInSe5,1.1791
mp-1106146,Ba2ErInTe5,0.7431000000000001
mp-1205628,Ba2ErMoO6,0.0
mp-6653,Ba2ErNbO6,2.8560000000000003
mp-1205977,Ba2ErReO6,0.0
mp-6621,Ba2ErRuO6,0.07299999999999995
mp-6231,Ba2ErSbO6,3.3776
mp-1205803,Ba2ErTaO6,3.3886000000000003
mp-1206292,Ba2ErUO6,0.8218999999999994
mp-1214708,Ba2ErZn2CuO7,0.0
mp-1214709,Ba2Eu(CuO2)4,0.0
mp-616471,Ba2Eu2Ti2Cu2O11,0.0
mp-566287,Ba2Eu2ZnPtO8,0.0
mp-565412,Ba2Eu3Mn2(CuO6)2,0.0
mp-1102914,Ba2Eu3Si7,0.0
mp-29550,Ba2EuCl7,0.0
mp-1214711,Ba2EuCoCu2O7,0.0
mp-1214738,Ba2EuCu2HgO7,0.0
mp-622211,Ba2EuCu3O7,0.0
mp-1205758,Ba2EuMoO6,0.0
mp-13323,Ba2EuNbO6,0.0
mp-504674,Ba2EuReO6,0.002299999999999969
mp-1205665,Ba2EuRuO6,0.0
mp-21370,Ba2EuSbO6,0.0021999999999997573
mp-1228610,Ba2EuTa3Ti2O15,0.0
mp-21348,Ba2EuTaO6,0.0
mp-1214722,Ba2Fe2ClF7,3.5076
mvc-12243,Ba2Fe2CuF14,0.29579999999999984
mp-1196071,Ba2Fe2O5,1.6103
mp-554327,Ba2Fe2S2OF2,2.0466
mp-561844,Ba2Fe2Se2OF2,1.9443
mp-1196377,Ba2Fe3(P2O9)2,0.0
mp-553998,Ba2Fe3F10,3.4795
mp-1048495,Ba2Fe3O7,0.0
mvc-11008,Ba2Fe3O8,0.0
mp-735530,Ba2Fe3P6HO22,2.5383
mp-1228429,Ba2Fe4AsP3,0.0
mp-1228508,Ba2Fe4Bi2O11,0.0
mp-1228606,Ba2Fe5BiPb2O13,1.0736999999999997
mp-652683,Ba2Fe6O11,1.6653
mp-1228686,Ba2Fe8Ni3(SbO11)2,0.7587999999999999
mp-1202506,Ba2FeBiS5,0.6204000000000001
mp-1214726,Ba2FeBrO3,1.3185000000000002
mp-1228629,Ba2FeCoClF7,2.7733
mp-562025,Ba2FeCoF9,2.0227
mp-1190820,Ba2FeGe2O7,2.0075000000000003
mp-18995,Ba2FeMoO6,0.0
mp-561699,Ba2FeO4,0.4064000000000001
mp-31756,Ba2FeReO6,0.0
mp-1191874,Ba2FeS3,0.0
mp-1199946,Ba2FeSbS5,0.5065
mp-1191973,Ba2FeSe3,0.0
mp-18845,Ba2FeWO6,0.0
mp-1228575,Ba2Ga11BiO20,2.9799
mp-862682,Ba2Ga2O5,0.0
mp-18421,Ba2Ga2S5,2.7747
mp-778485,Ba2Ga6O11,2.6626000000000003
mp-1228403,Ba2Ga7Ag,0.0
mp-1195309,Ba2GaAsSe5,2.0714
mp-1201906,Ba2GaBiS5,2.3292
mp-570245,Ba2GaGeN,0.0
mp-1096236,Ba2GaHg,0.0
mp-758662,Ba2GaP4HO14,5.0374
mp-1199702,Ba2GaS4,1.8731
mp-1203806,Ba2GaSbS5,2.2899000000000003
mp-1195574,Ba2GaSe4,1.4209
mp-1214720,Ba2Gd(CuO2)4,0.0
mp-1189405,Ba2Gd2Co4O11,0.0
mp-1202971,Ba2Gd2Si4O13,3.2919
mp-866304,Ba2GdB2ClO6,3.1318
mp-8986,Ba2GdC2(O2F)3,3.0692
mp-29084,Ba2GdCl7,2.4275
mp-1214814,Ba2GdCoCu2O7,0.0
mp-1214767,Ba2GdCu2(HgO4)2,0.0
mp-1214867,Ba2GdCu2HgO7,0.0
mp-19813,Ba2GdCu3O7,0.03730000000000011
mp-1190156,Ba2GdGaSe5,1.2709
mp-1105573,Ba2GdGaTe5,0.6713000000000005
mp-1078907,Ba2GdMoO6,0.9705999999999996
mp-19996,Ba2GdNbO6,2.6514
mp-1207285,Ba2GdReO6,0.0
mp-753668,Ba2GdSbO6,3.4839
mp-1205549,Ba2GdTaO6,3.2907
mp-1205845,Ba2GdUO6,0.7865000000000002
mp-13922,Ba2Ge,0.0007999999999999119
mp-1197017,Ba2Ge(Sb2S5)2,1.4007999999999998
mp-570803,Ba2Ge(TeSe)2,0.8347000000000002
mp-18335,Ba2Ge2Se5,1.2918
mp-17885,Ba2Ge2Te5,0.6240999999999999
mp-1228488,Ba2Ge3,0.0
mp-1191488,Ba2Ge4Pd5,0.0
mp-1190188,Ba2Ge5Ir4,0.2786999999999997
mp-8195,Ba2GeAs2,0.5171000000000001
mp-780263,Ba2GeO4,4.176399999999999
mp-8194,Ba2GeP2,0.6755
mp-540805,Ba2GeS4,2.2853
mp-11902,Ba2GeSe4,1.4002
mp-542783,Ba2H14C4O15,3.5253
mp-1198374,Ba2H14Cl4O15,2.6456
mp-1215145,Ba2H2C4O9,3.2949
mp-1195529,Ba2H2Pd(S5O17)2,1.5659999999999998
mp-1018651,Ba2H3I,2.24
mp-1193896,Ba2H4Pd,1.5631000000000002
mp-697044,Ba2H6Os,1.9655
mp-643253,Ba2H6Pt,1.7507
mp-697038,Ba2H6Ru,1.8699
mp-1200998,Ba2H8PtO8,2.2876
mp-1214688,Ba2HBr2,0.0
mp-1214876,Ba2HCl2,0.0
mp-1214818,Ba2HI2,0.0
mp-1198408,Ba2HRu3O10,0.02430000000000021
mp-756180,Ba2Hf7O16,4.0367
mp-754363,Ba2HfO4,3.4370000000000003
mp-9321,Ba2HfS4,0.8648000000000002
mp-1207009,Ba2HfUO6,0.0
mp-8094,Ba2Hg,0.0
mp-557269,Ba2Hg3(PdO2)7,0.0
mp-1095904,Ba2HgAu,0.2664
mp-1097574,Ba2HgGe,0.17609999999999992
mp-866106,Ba2HgPb,0.0
mp-1096200,Ba2HgPd,0.0
mp-18008,Ba2HgS3,1.3556
mp-1096502,Ba2HgSb,0.0
mp-616166,Ba2Ho(CuO2)3,0.0
mp-6205,Ba2Ho(CuO2)4,0.0
mp-684935,Ba2Ho2Al3Si5N11O3,0.0
mp-604411,Ba2Ho2Co4O11,0.0
mp-1214783,Ba2Ho2CuPtO8,0.2056
mp-1228474,Ba2Ho2Fe(CoO4)3,0.0
mp-558195,Ba2HoB2ClO6,4.0836
mp-1214684,Ba2HoCl7,4.9389
mp-1214661,Ba2HoCoCu2O7,0.0
mp-6616,Ba2HoCu3O7,0.0
mp-1205837,Ba2HoMoO6,0.0
mp-12641,Ba2HoNbO6,2.8516
mp-13933,Ba2HoReO6,0.0
mp-6609,Ba2HoRuO6,0.08360000000000012
mp-6687,Ba2HoSbO6,3.4155
mp-13000,Ba2HoTaO6,3.4479999999999995
mp-1205585,Ba2HoUO6,0.8161000000000005
mp-1206496,Ba2I2F,0.0
mp-551835,Ba2I2O,3.1127
mp-1228367,Ba2IBrF2,4.3562
mp-1102396,Ba2In,0.0
mp-684013,Ba2In13Ir4,0.0
mp-1215000,Ba2In2(PO4)3,0.0
mp-20546,Ba2In2O5,0.919
mp-1194952,Ba2In2Si3SO10,2.882000000000001
mp-1228509,Ba2In3Au,0.0
mp-1228393,Ba2InBiO6,0.008700000000000152
mp-864638,Ba2InBiS5,1.4485000000000006
mp-1105202,Ba2InBiSe5,1.1107
mp-555212,Ba2InBrO3,1.8283000000000005
mp-558243,Ba2InClO3,1.9145
mp-1228360,Ba2InCuO4,1.0694
mp-1106089,Ba2InGaO5,1.4190000000000005
mp-1183329,Ba2InHg,0.0
mp-638553,Ba2InIrO6,0.0
mp-19956,Ba2InO3F,2.0466999999999995
mp-1207040,Ba2InOsO6,0.4183000000000003
mp-1205875,Ba2InReO6,0.0
mp-616601,Ba2InRuO6,0.3647999999999998
mp-1206536,Ba2InSbO6,0.5109000000000004
mp-1203298,Ba2InSbTe5,0.7436999999999996
mp-755117,Ba2IrO4,0.0
mp-1228413,Ba2La(CuO2)3,0.0
mp-1228521,Ba2La(FeO3)3,0.0
mp-706229,Ba2La2Fe2Cu2O11,0.0
mp-695403,Ba2La2MgTi3O12,1.9234
mp-566048,Ba2La2Mn(WO6)2,1.5055000000000005
mp-1214651,Ba2La2Mn4O11,0.04789999999999939
mp-1228484,Ba2La2Ni(WO6)2,3.2975000000000003
mp-768263,Ba2La2O5,2.4337000000000004
mp-1214655,Ba2La2Ti2Cu2O11,0.0
mp-1214673,Ba2La2TlCu2O9,0.0
mp-41236,Ba2La2Zn(WO6)2,3.0862
mp-686674,Ba2La3Si3O12F,4.109400000000001
mp-705476,Ba2La3Ti2Cr3O15,1.4871999999999996
mp-1214803,Ba2La3Ti2Nb2O15,0.0
mp-1228754,Ba2La3Ti3NbO15,2.8193
mp-743694,Ba2La4Mn5SnO18,0.0
mp-1228650,Ba2La4Ti5O18,2.3692
mp-744094,Ba2La6Mg4Ti3WO24,2.1693
mp-553874,Ba2LaAg5S6,1.4623000000000004
mp-1078409,Ba2LaBiO6,2.2033
mp-18111,Ba2LaC3O9F,3.9314
mp-772955,Ba2LaCl7,4.1371
mp-1214652,Ba2LaCoCu2O7,0.0
mp-1214663,Ba2LaCu2HgO7,0.0
mp-622210,Ba2LaCu3O7,0.0
mp-505315,Ba2LaCu3O8,0.0
mp-772141,Ba2LaI7,2.5893
mp-15889,Ba2LaIrO6,0.0
mp-1228437,Ba2LaMn2O7,0.0
mp-1214654,Ba2LaNb(CuO4)2,0.0
mp-1228649,Ba2LaNb5O15,0.0
mp-553281,Ba2LaNbO6,3.0242000000000004
mp-20958,Ba2LaReO6,0.0
mp-12911,Ba2LaRuO6,0.2341999999999995
mp-551269,Ba2LaSbO6,3.9633
mp-615682,Ba2LaTa(CuO4)2,0.0
mp-13055,Ba2LaTaO6,3.6208
mp-1228434,Ba2LaTlCu2O7,0.0
mp-1205700,Ba2LaUO6,0.7919999999999998
mp-6075,Ba2Li(BO2)5,4.9517000000000015
mp-18713,Ba2Li(CuO2)3,0.0
mp-555958,Ba2Li3(PO3)7,5.451099999999999
mp-1228762,Ba2Li3Ho3(WO4)8,3.2107
mp-1228731,Ba2Li3La3(MoO4)8,2.6806
mp-567658,Ba2Li3NbN4,2.3632000000000004
mp-573677,Ba2Li3TaN4,2.3976999999999995
mp-1228739,Ba2Li3Y3(MoO4)8,2.3707000000000003
mp-1228802,Ba2Li3Y3(WO4)8,2.9556
mp-1197768,Ba2LiAl(CN2)4,4.1427
mp-1200459,Ba2LiB10O19,0.023400000000000032
mp-1095977,Ba2LiCd,0.13409999999999989
mp-8924,Ba2LiFe2N3,0.0
mp-17491,Ba2LiGe3,0.09699999999999998
mp-1096603,Ba2LiHg,0.13019999999999987
mp-1207120,Ba2LiIO6,2.056
mp-1093728,Ba2LiIn,0.09460000000000024
mp-1096727,Ba2LiMg,0.04809999999999981
mp-605860,Ba2LiN,0.0
mp-10584,Ba2LiOsO6,0.0
mp-10555,Ba2LiReN4,1.7902
mp-6270,Ba2LiReO6,1.8198000000000003
mp-15521,Ba2LiSi3,0.09229999999999984
mp-1214633,Ba2LiTeO6,0.0
mp-767384,Ba2LiTi11O24,0.0
mp-1096688,Ba2LiTl,0.6390999999999998
mp-1214701,Ba2LiUO6,0.0
mp-763824,Ba2LiVP2O9,2.044
mp-21868,Ba2Lu(CuO2)3,0.11359999999999992
mp-1214855,Ba2Lu2CuPtO8,0.24549999999999986
mp-1228639,Ba2LuB2ClO6,4.1226
mp-1078394,Ba2LuBiO6,1.4445
mp-20324,Ba2LuCu3O7,0.0
mp-22594,Ba2LuIrO6,0.0
mp-1205836,Ba2LuMoO6,0.0
mp-12644,Ba2LuNbO6,2.8479
mp-1214813,Ba2LuReO6,0.0
mp-6145,Ba2LuRuO6,0.11160000000000014
mp-1078185,Ba2LuSbO6,3.2325
mp-1079705,Ba2LuTaO6,3.392
mp-1206047,Ba2LuUO6,0.8353999999999999
mp-1019528,Ba2Mg(BO2)6,5.2119
mp-9259,Ba2Mg(BO3)2,4.532399999999999
mp-1190166,Ba2Mg(GeIr)4,0.0
mp-14558,Ba2Mg(PO4)2,4.696999999999999
mp-1813,Ba2Mg17,0.0
mp-1046498,Ba2Mg2Mn3Tl2O10,0.0
mp-1214672,Ba2Mg2MnF10,4.4329
mp-1046139,Ba2Mg2Ti3Tl2O10,0.0
mp-1046491,Ba2Mg2Tl2Co3O10,0.0
mvc-3041,Ba2Mg2Tl2Cr3O10,0.0
mp-1046126,Ba2Mg2Tl2Cu3O10,0.0
mp-1046553,Ba2Mg2Tl2Fe3O10,0.0
mp-1046522,Ba2Mg2Tl2Ni3O10,0.0
mp-1046198,Ba2Mg2Tl2Sn3O10,0.0
mp-1046499,Ba2Mg2Tl2W3O10,0.07449999999999958
mp-541162,Ba2Mg3F10,6.892
mp-733604,Ba2Mg3H10,3.0265000000000004
